 BOEING-VERTOL VR-5 AIRFOIL
28.        28.
 
 0.         0.
  .00350     .01340
  .00700     .01720
  .01100     .02090
  .02250     .02910
  .04000     .03860
  .06000     .04720
  .08500     .05630
  .12000     .06640
  .16000     .07600
  .21000     .08400
  .27000     .09030
  .31000     .09300
  .35000     .09400
  .43000     .09200
  .48000     .08760
  .53000     .08140
  .58000     .07430
  .63000     .06590
  .68000     .05670
  .73000     .04730
  .77000     .03940
  .81000     .03090
  .85000     .02260
  .89000     .01500
  .95000     .00540
  .98000     .00180
 1.0         .00040
 
 0.         0.
  .00350    -.00460
  .00700    -.00680
  .01100    -.00863
  .02250    -.01135
  .04000    -.01340
  .06000    -.01520
  .08500    -.01670
  .12000    -.01810
  .16000    -.01960
  .21000    -.02200
  .27000    -.02440
  .31000    -.02580
  .35000    -.02600
  .43000    -.02620
  .48000    -.02600
  .53000    -.02440
  .58000    -.02200
  .63000    -.01900
  .68000    -.01580
  .73000    -.01260
  .77000    -.00980
  .81000    -.00720
  .85000    -.00500
  .89000    -.00290
  .95000    -.00045
  .98000    -.00040
 1.0        -.00040
